230/8521,Emre Calisir,None
165/0790,José Camacho-Collados,Cardiff University, UK
151/0084,Yerai Doval,None
99/9766,Eugenio Martínez-Cámara,None
29/3972,Steven Schockaert,Cardiff University, UK
217/5558,Hancheng Cao,None
130/9796,Zhilong Chen,None
12/5838,Tao Wang,None
247/1320,Yujian Xu,None
247/1193,Lianglun Zhang,None
226/4256,Felipe Cardoso,None
13/972,Silvia Giordano,None
04/11301,Samuel Carton,None
189/9125,Judeth Oden Choi,None
h/JamesDHerbsleb,James D. Herbsleb,Carnegie Mellon University, Pittsburgh, USA
57/4427,Jessica Hammer,Carnegie Mellon University, Pittsburgh, PA, USA
46/4227,Jodi Forlizzi,Carnegie Mellon University, Pittsburgh, USA
261/9919,Alessandro Cossard,None
116/2915,Michele Starnini,None
250/2886,Enyan Dai,None
20/8149,Yiwei Sun,None
136/9440,Suhang Wang,None
239/4331,Peter Stefanov,None
48/3879,Michaël J. Aupetit,Hamad Bin Khalifa University, Qatar Computing Research Institute, Doha, Qatar
177/6303,Yuhao Du,None
267/0121,Muhammad Aamir Masood,None
267/0006,Masoomali Fatehkia,None
267/0125,Benjamin Coles,None
183/6196,Zahra Fatemi,None
37/9799,Casey Fiesler,University of Colorado Boulder, CO, USA
214/7807,Nathan Beard,None
183/6408,Liye Fu,None
180/8508,Andrew Z. Wang,None
49/3976,Cristian Danescu-Niculescu-Mizil,None
242/9552,Soumen Ganguly,None
255/0193,Akash Kumar Gautam,None
148/3798,Puneet Mathur,None
246/4990,Rakesh Gosangi,None
124/7097,Debanjan Mahata,None
64/1973,Jing Ge,None
24/2712,Deepak Ajwani,University College Dublin, Ireland
62/8171,Sourav Dutta 0001,Huawei Research Centre, Dublin, Ireland
144/7820,Juho Lauri,None
27/4656,Alessandra Sala,Nokia Bell Labs, Dublin, Ireland
127/1250,Asmelash Teka Hadgu,Leibniz University Hannover, Germany
248/8808,Jayanth Kumar Reddy Gundam,None
254/1154,Amrit Poudel,None
49/10705,Jason G. Hale,University of Mississippi, Oxford, MS, USA
254/0941,Claire Hubacek,None
224/5616,Khandaker Tasnim Huq,None
150/3985,Shubhra Kanti Karmaker Santu,Auburn University, AL, USA
75/7215,Syed Ishtiaque Ahmed,None
249/2571,Angela M. Schöpke-Gonzalez,None
275/0102,Holly Lopez Long,None
65/5574,László Horváth,None
131/0196,Susan Banducci,None
331/5520,Katharine Tyler,None
331/5490,Cathrine Degnen,None
331/5625,Joshua Blamire,None
331/5642,Dan Stevens,None
216/5532,Travis Coan,None
117/9090,Nabil Hossain,None
50/2494,Minh Tran,None
26/3399,Thomas Ristenpart,Cornell Tech, New York, NY, USA
225/2129,Shankar Iyer,None
123/6117,Nick Brown,None
39/40-5,Xiuhua Wang 0005,Facebook
83/9923,Niyati Chhaya,None
238/2389,Saran Mumick,None
266/9989,Matthew Killingsworth,None
h/AlonYHalevy,Alon Y. Halevy,Facebook, Menlo Park, CA, USA
160/6250,Jiwan Jeong,None
202/9948,Jeong-han Kang,None
m/SueBMoon,Sue B. Moon,KAIST, Korea
04/2910-8,Shan Jiang 0008,Northeastern University, MA, USA
49/2143,Miriam J. Metzger,University of California Santa Barbara, CA, USA
87/7289,Andrew J. Flanagin,None
267/0033,Emilija Jokubauskaite,None
74/10338,Stijn Peeters,None
69/7209,Cristina Kadar,None
25/9988,Anastasios Noulas,None
21/6419,Cecilia Mascolo,University of Cambridge, UK
264/7137,Anna Kawakami,None
219/9042,Khonzodakhon Umarova,None
211/3440,Zekarias T. Kefato,None
42/3994,Sarunas Girdzijauskas,None
248/0112,Osama Khalid,None
14/1927,Padmini Srinivasan,None
15/8487,Sunghwan Mac Kim,The University of Sydney, School of Electrical and Information Engineering, Sydney, NSW, Australia
w/StephenWan,Stephen Wan 0001,CSIRO, Data61, Epping, Australia
p/CParis,Cécile Paris,CSIRO, Canberra, Australia
29/3521,Andreas Duenser,CSIRO, Data61, Hobart, Australia
134/6585,Sangyeon Kim,None
267/0225,Omer F. Yalcin,None
267/0231,Samuel E. Bestvater,None
266/9897,Kevin Munger,None
65/8159,Burt L. Monroe,None
96/10435,Bruce A. Desmarais,None
239/5215,Jordi Feliu-Fabà,None
k/RobertEKraut,Robert E. Kraut,Carnegie Mellon University, Human-Computer Interaction Institute, Pittsburgh, PA, USA
51/2830,John M. Levine,None
97/11098,Marisol Martinez-Escobar,None
238/0431,Shashank Srikanth,None
247/6119,Dheeraj Reddy Pailla,None
249/5758,Shwetanshu Singh,None
255/5190,Karandeep Singh Juneja,None
229/1510,Zachary Levonian,None
266/9870,Drew Richard Erikson,None
247/6275,Wenqi Luo,None
212/2465,Saumik Narayanan,None
121/8542,Sabirat Rubya,None
267/0201,Prateek Vachher,None
70/5219,Loren Terveen,University of Minnesota, Minneapolis, MN, USA
82/5446,Svetlana Yarosh,University of Minnesota, Minneapolis, MN, USA
266/9878,Aleszu Bajak,None
45/3159,David A. Smith,None
228/1842,Paulo Mann,None
95/4928,Aline Paes,Fluminense Federal University, Brazil
255/5393,Elton H. Matsushima,None
266/9930,Madison G. Masten,None
267/0056,Thien-Huong Ninh,None
27/4119,Nicholas Tran,None
219/6880,Blagoj Mitrevski,None
211/7143,Alexandros Mittos,None
94/7622,Shoko Wakamiya,None
02/2649,Eiji Aramaki,None
277/0553,Loke Jia Yuan,None
266/9928,Dana M. Nguyen,None
56/11270,Alexandra Olteanu,None
89/1263,Emre Kiciman,None
190/7360,Eric C. Leas,None
31/5468,Mark Dredze,Johns Hopkins University, Baltimore, MD, USA
188/6384,John W. Ayers,None
64/7599,Keiichi Ochiai,None
98/6991,Yusuke Fukazawa,None
07/6257,Wataru Yamada,None
34/1905,Hiroyuki Manabe,None
m/YMatsuo,Yutaka Matsuo,None
51/8672,Jan Overgoor,None
95/6834,George Panagopoulos,None
22/9458,Fragkiskos D. Malliaros,None
v/MVazirgiannis,Michalis Vazirgiannis,None
92/131,Ilias Leontiadis,None
262/3818,Hyunho Song,None
201/9177,Anthony T. Pinter,None
252/6238,Jacob M. Paul,None
259/1252,Jessie Smith,None
45/9307,Jed R. Brubaker,None
267/0271,Bahar Radfar,None
192/7505,Karthik Shivaram,None
90/10690,Raquel Recuero,None
232/1190,Felipe Bonow Soares,None
98/552,Anatoliy A. Gruzd,Toronto Metropolitan University, Canada
213/3514,Jens Helge Reelfs,None
75/6403,Oliver Hohlfeld,RWTH Aachen University, Germany
238/0047,Niklas Henckell,None
223/4293,Julio C. S. Reis,None
210/0839,Philipe F. Melo,None
34/5480,Jussara M. Almeida,None
161/3383,Julian Risch,None
60/3309,Ralf Krestel,ZBW - Leibniz Information Centre for Economics, Germany
228/4141,Shakila Khan Rumi,None
24/803-6,Wei Shao 0006,University of California, Davis,Electrical and Computer Engineering, USA
08/1554,Flora D. Salim,University of New South Wales (UNSW), School of Computer Science and Engineering, Sydney, Australia
72/2540-7,Amit Sharma 0007,Microsoft Research, Bangalore, India
267/0165,Vartan Kesiz Abnousi,None
203/6748,Juan Carlos Medina Serrano,None
203/6620,Morteza Shahrezaye,None
180/1629,Simon Hegelich,None
178/1872,Gautam Kishore Shahi,None
178/1755,Durgesh Nandini,None
02/99-4,Ashish Sharma 0004,IIT Kharagpur, Department of Computer Science and Engineering, India
153/5265,Kai Shu,None
227/2536,Deepak Mahudeswaran,None
331/5618,Ashley A. Shurick,None
59/5114,J. David Smith,None
63/4711,My T. Thai,University of Florida, Gainesville, Florida, USA
00/5352,Ian Stewart,None
82/2305,Jacob Eisenstein,Google Research, Seattle, WA, USA
178/3646,Jessica Su,None
195/5625,Krishna Kamath,None
78/6674,Aneesh Sharma,None
204/0907,Javad Rafiei-Asl,None
234/9123-1,Yijun Tian 0001,University of Notre Dame, IN, USA
60/10450,Ameya Vaidya,None
149/8460,Feng Mai,None
31/4118,Thiago Alexandre Salgueiro Pardo,University of São Paulo, Department of Computer Science
191/6003,Pavlos Vougiouklis,None
c/LesCarr,Leslie Carr,University of Southampton, UK
p/ElenaPaslaruBontasSimperl,Elena Simperl,King's College London, UK
192/2524,Manya Wadhwa,None
222/1208,Jean Garcia-Gathright,Spotify, USA
245/7558,Nan Xi,None
60/6791,Di Ma,None
245/7497,Marcus Liou,None
207/7874,Jason Anastasopoulos,None
222/7896,Muheng Yan,None
29/3207,Rebecca Hwa,None
266/9904,Meiqi Guo,None
234/4164,Yukun Yang,None
191/2089,Igor Zakhlebin,None
227/2890,Joel Finkelstein,None
183/6661,Xinyi Zhou 0001,University of Washington, Seattle, WA, USA
207/9954,Shengmin Jin,None
93/909,Reza Zafarani,None
252/5058,Caleb Ziems,None
31/1161,Ymir Vigfusson,Emory University, Atlanta, GA, USA
44/604,Katrin Weller,GESIS - Leibniz Institute for the Social Sciences, Cologne, Germany
190/7552,Rediet Abebe,None
11/4921,Shawndra Hill,None
w/JenniferWortman,Jennifer Wortman Vaughan,University of California, Los Angeles, USA
90/4047,Peter M. Small,None
185/5500,Aseel Addawood,None
195/6258,Adam Badawy,None
239/4062,Edward Wood,None
239/9409,Kholoud Khalil Aldous,None
00/4818,Bernard J. Jansen,Qatar Computing Research institute, Doha, Qatar
200/0220,Majid Alfifi,None
194/3463,Parisa Kaghazgaran,None
55/3697,James Caverlee,Texas A&M University
138/4894,Oliver Posegga,None
136/4224,Andreas Jungherr,None
06/10264,Saeideh Bakhshi,None
03/8400,Lyndon Kennedy,None
67/1320,Eric Gilbert,None
98/3115,David A. Shamma,Toyota Research Institute, Palo Alto, CA, USA
64/2520,Zied Ben-Houidi,None
143/4248,Giuseppe Scavo,None
79/7257,Stefano Traverso,None
64/4885,Renata Teixeira,INRIA, France
18/6316,Marco Mellia,Politecnico di Torino, Italy
132/2601,Shreyansh P. Bhatt,None
32/4592,Keke Chen,None
26/6109,Valerie L. Shalin,Wright State University, Department of Psychology, Dayton, OH, USA
06/11089,Brandon S. Minnery,None
183/0093,Philipp Blandfort,None
155/9661,Desmond Upton Patton,None
223/9882,William R. Frey,None
79/8317,Svebor Karaman,None
167/2581,Surabhi Bhargava,None
223/9922,Fei-Tzin Lee,None
224/0055,Siddharth Varia,None
166/1736,Chris Kedzie,None
223/9967,Michael B. Gaskell,None
c/ShihFuChang,Shih-Fu Chang,Columbia University, New York City, USA
242/9466,Giovanni Brena,None
186/4493,Giorgia Ramponi,None
175/3324,Hao Chen,None
85/463,Susan McKeever,None
22/2672,Sarah Jane Delany,None
37/9810,Wei-Chu Chen,None
96/3563,Siddharth Suri,None
78/8833,Mary L. Gray,Microsoft Research, Cambridge, MA, USA
53/4822,David Laniado,None
m/AlbertoMontresor,Alberto Montresor,University of Trento, Italy
146/0606,Srayan Datta,None
a/EytanAdar,Eytan Adar,University of Michigan, Ann Arbor, USA
242/9529,Gabriel Fair,None
192/1900,Gayatri Bhat,None
127/3058,Chase Geigle,None
129/5661,Himel Dev,None
241/6922,Sofia Gil-Clavel,None
17/1744,Gloria Mark,University of California, Irvine, USA
165/7558,Erisa Terolli,None
188/9024,Anneke Buffone,None
85/7189,Mingyang Li,None
09/9116,Louis Tay,None
126/8668,Daniel Preotiuc-Pietro,None
239/4071,Jeppe Nørregaard,None
50/3774,Dorit Nevo,None
59/6213,John O&apos;Donovan,University of California, Santa Barbara, USA
176/4150,Shagun Jhaver,None
51/7188,Justin Cranshaw,None
61/6236,Scott Counts,None
242/9467,Briony Swire-Thompson,None
242/9519,Hannah Masuga,None
242/9485,Matthew A. Baum,None
71/1244,David Lazer,None
242/9480,Jack LaViolette,None
18/5049,Bernie Hogan,None
232/2083,Kabir Manghnani,None
222/2787,Nikolaos Lykousas,None
70/180,Constantinos Patsakis,University of Piraeus, Department of Informatics, Greece
16/5161,Andreas Kaltenbrunner,None
80/4108,Vicenç Gómez,Universitat Pompeu Fabra, Barcelona, Spain
65/11265,Suman Kalyan Maity,None
176/4083,Anshit E. Chaudhary,None
203/0206,Vincent Marmion,None
80/5019,David E. Millard,University of Southampton, UK
g/EnricoGerding,Enrico H. Gerding,University of Southampton, UK
146/1349,Sarah V. Stevenage,None
225/4704,Hardik Tharad,None
225/4703,Subham Rajgaria,None
225/4526,Prajwal Singhania,None
77/2307-2,Pawan Goyal 0002,Indian Institute of Technology, Kharagpur, Department of Computer Science and Engineering, India
196/4704,Reid McIlroy-Young,None
139/9735,Johnnatan Messias,None
227/0558,Gustavo Resende,None
30/10489,Marc Miquel-Ribé,None
242/9555,Surya Teja Gora,None
s/RaviSundaram,Ravi Sundaram,Northeastern University, Boston, USA
138/1011,Ramaswami Mahalingam,None
201/4391,Jessica E. Bodford,None
176/4105,Lindsay Blackwell,None
207/8019,Kunal Relia,None
85/9245,Zhengyi Li,None
236/4729,Stephanie H. Cook,None
180/1502,Benjamin Sugar,None
218/0732,John Torous,None
22/4995,Bruno D. Abrahao,None
68/2576,Fatima K. Abu Salem,American University of Beirut, Lebanon
242/9510,Roaa Al Feel,None
82/4089,Shady Elbassuoni,None
j/MohamadJaber,Mohamad Jaber 0001,Google, Zurich, Switzerland
242/9512,May Farah,None
207/8070,Giovanni C. Santia,None
224/1290,Munif Ishad Mujib,None
147/4825,Jake Ryland Williams,None
168/8405,Takaaki Tsunoda,None
192/7519,Reham Al Tamime,None
h/WendyHall,Wendy Hall 0001,University of Southampton, UK
92/5348,Richard Giordano,None
67/3066,Amine Trabelsi,None
z/OsmarRZaiane,Osmar R. Zaïane,University of Alberta, Department of Computing Science
242/9475,Barak Yichye,None
242/9532,Maor Abutbul,None
242/9533,Patrick Sheehan,None
19/8609,Svitlana Volkova,None
207/7452,Ellyn Ayton,None
127/0649,Dustin Lockhart Arendt,None
199/2672,Zhuanyi Huang,None
95/2527,Brian Hutchinson,None
131/8686,Yixue Wang,None
176/3883,Santiago Gil,None
242/9535,Yeman Huang,None
239/5260,Ramtin Yazdanian,None
39/7440,Jonathan T. Morgan,None
239/4955,Bahodir Mansurov,None
68/5966,Xing Yu,None
61/9376,Sunandan Chakraborty,None
179/4978,Erin Brady,None
77/1808,Li Zeng,None
150/6066,Dharma Dailey,None
217/9161,Owla Mohamed,None
68/1429,Qing Zhang,None
94/8283,Christoph Trattner,University of Bergen, Norway
63/6005,Bernd Ludwig,None
21/4257,David Elsweiler,None
199/2045,Ark Fangzhou Zhang,None
240/0817,Ruihan Wang,None
242/9501,Eric Blohm,None
81/7261,Lionel P. Robert Jr.,University of Michigan, Ann Arbor, MI, USA
15/8929,Matteo Zignani,None
23/10643,Christian Quadri,None
242/9518,Alessia Galdeman,None
81/2080,Sabrina Gaito,None
49/735-1,Gian Paolo Rossi 0001,Università degli Studi di Milano, Italy
07/7212,Mohammad Akbari,None
53/8158,Anas Elghafari,None
62/2078,Shafiq R. Joty,Salesforce AI Research, Palo Alto, CA, USA
200/0178,Nazanin Alipourfard,None
213/7554,Peter G. Fennell,None
a/OmarAlonso,Omar Alonso,Amazon, Santa Clara, CA, USA
07/6901,Vasileios Kandylas,Microsoft Corporation, Mountain View, CA, USA
203/0190,Serge-Eric Tremblay,None
221/5954,Marzia Antenore,None
53/6558,Alessandro Panconesi,Sapienza University of Rome, Italy
95/9656,Pablo Aragón,None
72/3698,Mauro Sozio,None
186/8509,Anil Bandhakavi,None
74/507,Nirmalie Wiratunga,Robert Gordon University Aderdeen, UK
26/2155,Stewart Massie,None
221/6063,Rushi Luhar,None
34/7775-1,Tianying Chen 0001,GESIS - Leibniz-Institute for Social Sciences, Cologne, Germany
126/1867,Sarita Schoenebeck,University of Michigan, Ann Arbor, USA
81/2409,Cliff Lampe,University of Michigan, USA
11/4299,Tad Hogg,None
190/5290,Benjamin Cabrera,None
194/2453,Björn Ross,University of Edinburgh, UK
221/5963,Marielle Dado,None
h/MarittaHeisel,Maritta Heisel,University of Duisburg-Essen, Germany
130/8119,Guanliang Chen,None
12/1198-28,Jie Yang 0028,Delft University of Technology, The Netherlands
73/906,Claudia Hauff,Spotify, The Netherlands
h/GeertJanHouben,Geert-Jan Houben,Delft University of Technology, Netherlands
k/JonMKleinberg,Jon M. Kleinberg,Cornell University, Ithaca, USA
34/5224,David Liben-Nowell,None
32/5843,Karthik Subbian,None
146/3795,Andrea Cimino,None
34/8114,Felice Dell&apos;Orletta,Italian Natural Language Processing Lab
30/3204,Fabrizio Lillo,None
205/5260,Daniele Regoli,None
221/6074,Sarmistha Dutta,None
221/6077,Jennifer Ma,None
131/6260,Mai ElSherief,None
92/9922,Vivek Kulkarni,None
200/0174,Dana Nguyen,None
08/9282,William Yang Wang,University of California, Santa Barbara, USA
b/EMBeldingRoyer,Elizabeth M. Belding,University of California, Santa Barbara, CA, USA
v/GiovanniVigna,Giovanni Vigna,University of California, Santa Barbara, USA
152/9357,Sindhu Kiranmai Ernala,None
203/8086,Tristan Labetoulle,None
221/5998,Fred Bane,None
203/7097,Michael L. Birnbaum,None
212/2546,Asra F. Rizvi,None
49/9231-1,John M. Kane 0001,Northwell Healt, Hofstra, Zucker Hillside Hospital, Psychiatry Research, USA
199/2504,Jialun &quot;Aaron&quot; Jiang,None
221/5979,Joshua McCann,None
221/6000,Kyle Frye,None
170/4752,Claudia Flores-Saviaga,None
37/8857,Saiph Savage,Northeastern University, USA
215/3374,Antigoni-Maria Founta,None
14/4593,Constantinos Djouvas,Cyprus University of Technology, Limassol, Cyprus
72/11226,Despoina Chatzakou,None
v/AthenaVakali,Athena Vakali,Aristotle University of Thessaloniki, Greece
205/7277,Ophélie Fraisier,None
c/GCabanac,Guillaume Cabanac,University of Toulouse, Computer Science Department, France
44/5181,Yoann Pitarch,None
42/2826,Romaric Besançon,None
b/MBoughanem,Mohand Boughanem,IRIT, Toulouse, France
27/982,Debanjan Ghosh,None
44/70,Smaranda Muresan,Columbia University, New York, NY, USA
118/3830,Anastasia Giachanou,University of Lugano, Switzerland
05/3463,Paolo Rosso,Polytechnic University of Valencia, PRHLT Research Center, Spain
20/9056,Ida Mele,Max Planck Institute for Informatics, Saarbücken, Germany
c/FabioCrestani,Fabio Crestani,University of Lugano, Switzerland
01/4919,Genevieve Gorrell,None
45/5214,Mark A. Greenwood,None
59/6885,Ian Roberts,None
69/4767,Diana Maynard,None
186/0736,Yu-i Ha,None
82/5577,Jeongmin Kim,None
206/7458,Donghyeon Won,None
213/8158,Karri Haranko,None
190/2261,Shiqing He,None
179/4615,Allen Yilun Lin,Northwestern University, Department of Electrical Engineering and Computer Science, Evanston, IL, USA
185/0830,Shiori Hironaka,None
31/8339,Kosetsu Tsukuda,None
75/6053,Masahiro Hamasaki,None
85/1753,Masataka Goto,National Institute of Advanced Industrial Science and Technology, Ibaraki, Japan
174/0013,Doris Hoogeveen,None
57/6380,Andrew Bennett,None
127/0252-2,Yitong Li 0002,University of Melbourne, Parkville, Victoria, Australia
07/6465,Karin M. Verspoor,University of Melbourne, School of Computing and Information Systems, Australia
65/4863,Timothy Baldwin,Mohamed bin Zayed University of Artificial Intelligence, UAE
217/3011,Sara Khedr,None
221/6052,Thanh Thuy Trang Tran,None
28/10243,Tianran Hu,None
49/3283-5,Wei Liu 0005,Tencent AI Lab, Shenzhen, China
150/7597,Chengcheng Shao,None
07/8400,Giovanni Luca Ciampaglia,None
218/5539,Damilola Ibosiola,Queen Mary University of London, UK
201/4815,Benjamin A. Steer,Queen Mary University London, UK
142/7816,Álvaro García-Recuero,None
87/6218,Steve Uhlig,Queen Mary University of London, UK
66/10108,Masoud Rouhizadeh,None
163/9130,Soon-Gyo Jung,None
131/9595,Joni Salminen,Hamad Bin Khalifa University, Computing Research Institute, Doha, Qatar
183/6622,Ruthwik R. Junuthula,None
56/7883-1,Kevin S. Xu 0001,University of Toledo, Computer Science Department, OH, USA
169/2718,Vijay K. Devabhaktuni,Purdue University Northwest, Hammond,IN, USA
221/5959,Sashank Santhanam,None
50/11181,Isaac Cho,None
159/3643,Anna Kasunic,None
142/8265,Geoff Kaufman,Carnegie Mellon University, Human-Computer Interaction Institute, Pittsburgh, PA, USA
198/1311,Amir Khatibi,None
75/7536,Fabiano Belém,None
221/6007,Ana P. Silva,None
s/DennisShasha,Dennis E. Shasha,New York University, Courant Institute of Mathematical Sciences, New York, NY, USA
45/1395,Marcos André Gonçalves,Federal University of Minas Gerais, Belo Horizonte, Brazil
221/6042,Melissa Gasser,None
128/5278,Weijian Li,None
158/4934-2,Yuxiao Chen 0002,Rutgers University, Piscataway, NJ, USA
16/6465-12,Cheng Li 0012,Google, Mountain View, CA, USA
139/1306,Xiaoxiao Guo,None
131/6213,Guangyu Li,None
29/4867-13,Yong Liu 0013,New York University, Tandon School of Engineering, Department of Electrical and Computer Engineering, Brooklyn, NY, USA
15/606,Bruno Ribeiro 0001,Purdue University, West Lafayette, IN, USA
54/4139-6,Hao Ding 0006,Oath Inc., New York, NY, USA
34/188-2,Ping Liu 0002,Illinois Institute of Technology, Chicago, IL, USA
176/4230,Joshua Guberman,None
k/SKambhampati,Subbarao Kambhampati,Arizona State University, Tempe, Arizona, USA
151/3153,Swapnil Mishra,None
47/5584,Shanika Karunasekera,University of Melbourne, School of Computing and Information Systems, Australia
183/3699,Palash Goyal,None
194/2918,Hamed Nilforoshan,None
221/5967,Caitlin N. Dreisbach,None
221/6065,Jessica Keim-Malpass,None
23/2218,Laura E. Barnes,None
220/3343,Lucas S. Oliveira,None
220/3197,Marcelo S. Amaral,None
220/3417,José Antônio G. Pinho,None
153/7823,Jeremy Boy,None
02/3069,Kush R. Varshney,IBM Thomas J. Watson Research Center, Yorktown Heights, NY, USA
218/5320,Dario Pavllo,None
217/3023,Beatrice Perez,None
54/5541,Mirco Musolesi,None
163/6252,Edward L. Platt,None
90/5380,Giovanni Quattrone,None
135/0904,Serena Nicolazzo,None
08/7399,Antonino Nocera,None
80/3200,Licia Capra,None
218/6328,Francesco Rampazzo,None
218/6589,Maria Rita Testa,None
63/485,Francesco C. Billari,Bocconi University, Milan, Italy
61/2164,Michele Catasta,None
20/7985,Lindsay Reynolds,None
32/5316,Shaomei Wu,None
202/1850,Pedro H. Calais,None
213/7492,Yuri A. Santos,None
a/VirgilioAlmeida,Virgílio A. F. Almeida,Federal University of Minas Gerais, Belo Horizonte, Brazil
m/WagnerMeiraJr,Wagner Meira Jr.,Federal University of Minas Gerais, Belo Horizonte, Brazil
173/4926,Filipe Nunes Ribeiro,Federal University of Ouro Preto (UFOP), João Monlevade, Brazil
178/7719,Lucas Henrique C. Lima,Universidade Federal de Minas Gerais, Brazil
116/1678,Abhijnan Chakraborty,None
48/10293,Mahmoudreza Babaei,Max Planck Institute for Human Developement (MPIB), Berlin, Germany
215/5484,Timothy Graham 0001,Queensland University of Technology, School of Communication, Brisbane, Australia
60/2536,Rui Zhang,None
55/5266,Yifei Zhang,None
42/10827,Robert Ackland,None
153/5381,Markus Rokicki,None
40/3446,Eelco Herder,Radboud Universiteit Nijmegen, The Netherlands
